"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2020","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2020","BE","Belgium",56.862745090,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2020","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2020","FR","France",60.267857140,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2021","AT","Austria",100.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2021","BE","Belgium",36.036036030,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2021","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2021","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2021","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2022","AT","Austria",86.363636360,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2022","BE","Belgium",53.888888880,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2022","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2022","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2022","FR","France",98.905109480,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2022","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Clinically resistant (R) isolates percentage","%","2022","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2017","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2017","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2017","FR","France",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2017","IE","Ireland",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2017","IS","Iceland",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2017","NO","Norway",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2017","RO","Romania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2017","UK","United Kingdom",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2018","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2018","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2018","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2018","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2018","FR","France",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2018","IE","Ireland",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2018","IS","Iceland",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2018","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2018","UK","United Kingdom",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2019","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2019","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2019","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2019","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2019","FR","France",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2019","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2019","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2019","LU","Luxembourg",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2019","UK","United Kingdom",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2020","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2020","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2020","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2020","FR","France",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2021","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2021","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2021","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2021","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2021","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2022","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2022","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2022","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2022","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2022","FR","France",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2022","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type (NWT) isolates percentage","%","2022","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2017","BE","Belgium",37.053571420,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2017","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2017","FR","France",37.647058820,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2017","IE","Ireland",53.846153840,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2017","IS","Iceland",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2017","NO","Norway",30.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2017","RO","Romania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2017","UK","United Kingdom",52.960526310,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2018","AT","Austria",78.125000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2018","BE","Belgium",60.975609750,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2018","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2018","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2018","FR","France",45.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2018","IE","Ireland",55.555555550,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2018","IS","Iceland",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2018","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2018","UK","United Kingdom",65.659340650,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2019","AT","Austria",58.333333330,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2019","BE","Belgium",46.268656710,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2019","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2019","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2019","FR","France",42.946058090,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2019","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2019","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2019","LU","Luxembourg",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2019","UK","United Kingdom",59.876543200,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2020","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2020","BE","Belgium",56.862745090,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2020","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2020","FR","France",60.267857140,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2021","AT","Austria",100.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2021","BE","Belgium",36.036036030,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2021","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2021","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2021","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2022","AT","Austria",86.363636360,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2022","BE","Belgium",53.888888880,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2022","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2022","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2022","FR","France",98.905109480,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2022","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Non-wild type or I+R isolates percentage","%","2022","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Total tested isolates","N","2017","BE","Belgium",224.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Total tested isolates","N","2017","CY","Cyprus",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Total tested isolates","N","2017","FR","France",425.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Total tested isolates","N","2017","IE","Ireland",26.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Total tested isolates","N","2017","IS","Iceland",1.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Total tested isolates","N","2017","NO","Norway",20.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Total tested isolates","N","2017","RO","Romania",9.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Total tested isolates","N","2017","UK","United Kingdom",304.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. sonnei|Domestic and unknown|Ampicillin","Total tested isolates","N","2018","AT","Austria",32.000000000,""
